date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200518,AR,4813,80426,,77,530,,,12,101,3645,A,5/18/2020 00:00,2020-05-18T00:00:00Z,05/17 20:00,100,530,2020-05-26T00:00:00Z,05,54,0,85239,85239,54,85239,2,10,e5082778db2f93b502f16f5d51069bfec8f0985c,0,0,0,0,0,
20200518,AL,12086,145037,,,1416,,512,,302,,B,5/18/2020 00:00,2020-05-18T00:00:00Z,05/17 20:00,489,1416,2020-05-26T00:00:00Z,01,315,458,157123,157123,773,157123,1,24,78c2fc91d7e95fe65088158950a67e38a1f057ed,0,0,0,0,0,
20200518,AK,399,35212,,9,,,,,,345,B,5/18/2020 00:00,2020-05-18T00:00:00Z,05/17 20:00,10,,2020-05-26T00:00:00Z,02,3,957,35611,35611,960,35611,0,0,cf1c3dd0d7fa7b0289a97dc3e066c442d4aeec3f,0,0,0,0,0,
20200517,WY,754,16331,,8,70,,,,,498,B,5/16/2020 15:07,2020-05-16T15:07:00Z,05/16 11:07,8,70,2020-05-26T00:00:00Z,56,38,653,17085,17085,691,17085,1,1,4eb268ef609ca6b0dc9b14fc44056449815b7ddd,0,0,0,0,0,
20200517,WV,1490,74000,,48,,11,,7,,919,B,5/17/2020 17:00,2020-05-17T17:00:00Z,05/17 13:00,67,,2020-05-26T00:00:00Z,54,33,2064,75490,75490,2097,75490,3,0,d220776432f5d86b33dd9c1f0a1043699526917e,0,0,0,0,0,
20200517,WI,12543,139674,182,543,2038,129,494,,,6542,A+,5/17/2020 00:00,2020-05-17T00:00:00Z,05/16 20:00,453,2038,2020-05-26T00:00:00Z,55,356,5468,152399,152217,5824,152217,0,20,d0d27d68e731bb116bd61966420be3f96f434d54,0,0,0,0,0,
20200517,WA,18905,275282,,168,,52,,,,,A,5/17/2020 00:00,2020-05-17T00:00:00Z,05/16 20:00,1000,,2020-05-26T00:00:00Z,53,52,1629,294187,294187,1681,294187,8,0,c5a7afd0e35a6c8d2779a45f85a2092505f0f0b7,0,0,0,0,0,
20200517,VT,940,22974,,14,,,,,,810,B,5/17/2020 00:00,2020-05-17T00:00:00Z,05/16 20:00,54,,2020-05-26T00:00:00Z,50,0,777,23914,23914,777,23914,1,0,8e2dcc16b9bc3c08501a156289f727369c566050,0,0,0,0,0,
20200517,VI,69,1278,45,,,,,,,61,C,5/16/2020 18:35,2020-05-16T18:35:00Z,05/16 14:35,6,,2020-05-26T00:00:00Z,78,0,84,1392,1347,84,1347,0,0,d7e5849e826482da06da7641082e3eedbd16c71e,0,0,0,0,0,
20200517,VA,30388,159973,527,1524,5517,379,,195,,3993,A+,5/16/2020 17:00,2020-05-16T17:00:00Z,05/16 13:00,1009,5517,2020-05-26T00:00:00Z,51,705,4088,190888,190361,4793,190361,7,103,aff40546610e0ec7136d925107961fb1e35544ee,0,0,0,0,0,
20200517,UT,7238,163514,,181,586,,196,,84,4075,B,5/17/2020 12:04,2020-05-17T12:04:00Z,05/17 08:04,80,586,2020-05-26T00:00:00Z,49,170,3808,170752,170752,3978,170752,2,8,67c195026925ca33e2b6e04e80411c5889d19ad0,0,0,0,0,0,
20200517,TX,47784,602571,,1512,,,,,,27570,A,5/17/2020 16:15,2020-05-17T16:15:00Z,05/17 12:15,1336,,2020-05-26T00:00:00Z,48,785,10831,650355,650355,11616,650355,31,0,26d2b4bc8b9e8ff38d0231b7c0ba284c935a2bbb,0,0,0,0,0,
20200517,TN,17388,307892,,,1482,,,,,9652,A,5/17/2020 15:00,2020-05-17T15:00:00Z,05/17 11:00,298,1482,2020-05-26T00:00:00Z,47,100,4979,325280,325280,5079,325280,3,8,89ecb19be246496fb9a217a9e1c47dc7e727d9f7,0,0,0,0,0,
20200517,SD,3987,24572,,77,312,,,,,2724,B,5/16/2020 18:00,2020-05-16T18:00:00Z,05/16 14:00,44,312,2020-05-26T00:00:00Z,46,28,355,28559,28559,383,28559,0,8,a9628947f9e8641ed0b5527cab909471913013c5,0,0,0,0,0,
20200517,SC,8661,111670,,,1421,,,,,5076,A,5/16/2020 17:25,2020-05-16T17:25:00Z,05/16 13:25,380,1421,2020-05-26T00:00:00Z,45,254,10461,120331,120331,10715,120331,0,0,a3a8cbf37c121664a5e7aa50c42633ec9389eaca,0,0,0,0,0,
20200517,RI,12674,99876,,260,1418,64,,45,,972,A+,5/17/2020 12:00,2020-05-17T12:00:00Z,05/17 08:00,499,1418,2020-05-26T00:00:00Z,44,240,3830,112550,112550,4070,112550,10,15,4e8ee0b64eadb973235494b8f7c327d7e6b4f79e,0,0,0,0,0,
20200517,PR,2646,,,,,24,,5,,,C,5/17/2020 05:51,2020-05-17T05:51:00Z,05/17 01:51,123,,2020-05-26T00:00:00Z,72,57,0,2646,2646,57,2646,1,0,1f6ef062feba48bde5b9657dafab380ea5daa337,0,0,0,0,0,
20200517,PA,62234,270670,,1821,,,,422,,,C,5/17/2020 00:00,2020-05-17T00:00:00Z,05/16 20:00,4418,,2020-05-26T00:00:00Z,42,623,4445,332904,332904,5068,332904,15,0,cff48f58073e043460f843c9eaabb50f59a79a6c,0,0,0,0,0,
20200517,OR,3623,90733,,156,703,37,,16,,1406,A+,5/17/2020 11:00,2020-05-17T11:00:00Z,05/17 07:00,137,703,2020-05-26T00:00:00Z,41,11,2146,94356,94356,2157,94356,0,4,9308da27cd22d0b46069470c6c3cef3f148847a7,0,0,0,0,0,
20200517,OK,5310,118162,,180,880,73,,,,3983,A+,5/17/2020 00:00,2020-05-17T00:00:00Z,05/16 20:00,288,880,2020-05-26T00:00:00Z,40,73,0,123472,123472,73,123472,0,2,bf38c14f2f269a63a042195fe80dd9aade8c202f,0,0,0,0,0,
20200517,OH,27923,236539,,914,4921,343,1305,230,,,B,5/17/2020 14:00,2020-05-17T14:00:00Z,05/17 10:00,1625,4921,2020-05-26T00:00:00Z,39,449,17311,264462,264462,17760,264462,15,51,e0bc1eccdede2fcfd7bb1f2c5f35b682dda89c2b,0,0,0,0,0,
20200517,NY,350121,1063275,,5897,75525,1981,,1601,,61381,A,5/17/2020 00:00,2020-05-17T00:00:00Z,05/16 20:00,22619,75525,2020-05-26T00:00:00Z,36,1889,32790,1413396,1413396,34679,1413396,141,362,6fde92cae64ba686fc6d3be90fa657ac204e0cae,0,0,0,0,0,
20200517,NV,6857,73780,,423,,105,,65,,272,B,5/17/2020 11:00,2020-05-17T11:00:00Z,05/17 07:00,349,,2020-05-26T00:00:00Z,32,195,6778,80637,80637,6973,80637,4,0,270aaf2890f2fc6b821c8cea66461bddd342c2f6,0,0,0,0,0,
20200517,NM,5857,122727,,208,886,,,,,1739,C,5/16/2020 18:05,2020-05-16T18:05:00Z,05/16 14:05,259,886,2020-05-26T00:00:00Z,35,195,3931,128584,128584,4126,128584,6,0,bd669d1bf6a1c6fed81caff5a3e5b4789ec8fd63,0,0,0,0,0,
20200517,NJ,146334,341231,,3411,,1030,,819,,23299,A+,5/17/2020 13:00,2020-05-17T13:00:00Z,05/17 09:00,10356,,2020-05-26T00:00:00Z,34,1245,11096,487565,487565,12341,487565,107,0,9383aefa6a1313000ad784b41190ffc152fdb013,0,0,0,0,0,
20200517,NH,3556,41196,1216,115,347,,109,,,1258,B,5/16/2020 09:00,2020-05-16T09:00:00Z,05/16 05:00,171,347,2020-05-26T00:00:00Z,33,92,1984,45968,44752,2076,44752,12,12,7bac7276b617ce10961f6985d90681912d1e55a1,0,0,0,0,0,
20200517,NE,10220,55420,,,,,,,,,C,5/16/2020 18:15,2020-05-16T18:15:00Z,05/16 14:15,123,,2020-05-26T00:00:00Z,31,448,5214,65640,65640,5662,65640,4,0,c7df11c22ac363d6cad91bf0986c08f45daa7eeb,0,0,0,0,0,
20200517,ND,1900,53321,,30,130,,,,,1178,C,5/17/2020 13:00,2020-05-17T13:00:00Z,05/17 09:00,43,130,2020-05-26T00:00:00Z,38,52,1682,55221,55221,1734,55221,1,0,bd1e8e1858a7cb834231369ac89ae52623649f54,0,0,0,0,0,
20200517,NC,18512,230432,,493,,,,,,9115,A,5/17/2020 11:00,2020-05-17T11:00:00Z,05/17 07:00,659,,2020-05-26T00:00:00Z,37,530,9828,248944,248944,10358,248944,7,0,122ae7641858b090c07558d3d6077395894e3fa4,0,0,0,0,0,
20200517,MT,468,26417,,3,63,,,,,431,B,5/17/2020 00:00,2020-05-17T00:00:00Z,05/16 20:00,16,63,2020-05-26T00:00:00Z,30,0,794,26885,26885,794,26885,0,0,9d48e65bbc00b51846babdf84ad8b45dd22cc4e7,0,0,0,0,0,
20200517,MS,11296,101830,,608,1773,158,,81,,6268,A,5/16/2020 19:00,2020-05-16T19:00:00Z,05/16 15:00,521,1773,2020-05-26T00:00:00Z,28,173,4477,113126,113126,4650,113126,11,25,5bcfbdad95957c53c88c62b6cfcddb0846c85c07,0,0,0,0,0,
20200517,MP,21,3318,,,,,,,,12,D,5/16/2020 00:00,2020-05-16T00:00:00Z,05/15 20:00,2,,2020-05-26T00:00:00Z,69,0,0,3339,3339,0,3339,0,0,bd61afe20e5cefabcd5c99a18f306131a8d1f761,0,0,0,0,0,
20200517,MO,10789,135466,,775,,,,116,,,B,5/17/2020 15:00,2020-05-17T15:00:00Z,05/17 11:00,594,,2020-05-26T00:00:00Z,29,114,6801,146255,146255,6915,146255,5,0,c3875bcd74b6d28b6e42c445596d64a3a2e87b46,0,0,0,0,0,
20200517,MN,15668,134917,,487,2090,221,716,,,10175,A+,5/16/2020 17:00,2020-05-16T17:00:00Z,05/16 13:00,731,2090,2020-05-26T00:00:00Z,27,699,6605,150585,150585,7304,150585,22,51,ed2e4d5c330a9a82ccdff20f459132f5545826bd,0,0,0,0,0,
20200517,MI,51142,345816,,1114,,488,,434,,28234,A+,5/16/2020 11:00,2020-05-16T11:00:00Z,05/16 07:00,4891,,2020-05-26T00:00:00Z,26,638,38399,396958,396958,39037,396958,11,0,f42f47ce27d2d28ee9ffdb8a0e4f02d25388ea21,0,0,0,0,0,
20200517,ME,1687,22092,,37,216,16,,11,,1028,B,5/17/2020 11:30,2020-05-17T11:30:00Z,05/17 07:30,70,216,2020-05-26T00:00:00Z,23,39,0,23779,23779,39,23779,0,2,c66d5843577785d7eb854ad8bd46b172cd051dad,0,0,0,0,0,
20200517,MD,38804,156122,,1460,6993,562,,,,2816,B,5/17/2020 10:00,2020-05-17T10:00:00Z,05/17 06:00,1992,6993,2020-05-26T00:00:00Z,24,836,3915,194926,194926,4751,194926,35,238,bfbc11a8081b7b656382b588016666d6d5f1ac05,0,0,0,0,0,
20200517,MA,86010,374816,,2597,8539,702,,,,,A+,5/17/2020 10:00,2020-05-17T10:00:00Z,05/17 06:00,5797,8539,2020-05-26T00:00:00Z,25,1077,11660,460826,460826,12737,460826,92,83,ea9443365c2aa35ab8f3e8ae137526472c06f7a7,0,0,0,0,0,
20200517,LA,34432,230738,,1019,,,,111,,22608,B,5/17/2020 13:00,2020-05-17T13:00:00Z,05/17 09:00,2491,,2020-05-26T00:00:00Z,22,315,5113,265170,265170,5428,265170,12,0,44b08a8264e2856a57a6c0a4681bdab7dc55e6b8,0,0,0,0,0,
20200517,KY,7688,121997,,381,1896,218,797,,,2768,A+,5/16/2020 17:19,2020-05-16T17:19:00Z,05/16 13:19,334,1896,2020-05-26T00:00:00Z,21,244,1707,129685,129685,1951,129685,2,0,8b09fad8941bb94c2ea562a9d7e5f00fcb8f3f36,0,0,0,0,0,
20200517,KS,7886,53706,,,724,,246,,112,443,A,5/15/2020 10:00,2020-05-15T10:00:00Z,05/15 06:00,172,724,2020-05-26T00:00:00Z,20,0,0,61592,61592,0,61592,0,0,84fea938af8386e75c408fe15aa16a1c2d7083f9,0,0,0,0,0,
20200517,IN,27778,149465,,1246,4389,441,990,205,,,A+,5/16/2020 23:59,2020-05-16T23:59:00Z,05/16 19:59,1751,4389,2020-05-26T00:00:00Z,18,498,5387,177243,177243,5885,177243,10,0,bb6422521fde747d0455716a1588ee60646c98c1,0,0,0,0,0,
20200517,IL,94191,487753,,4190,,1144,,735,,,A,5/17/2020 00:00,2020-05-17T00:00:00Z,05/16 20:00,4177,,2020-05-26T00:00:00Z,17,1734,18561,581944,581944,20295,581944,48,0,9a8597ecbc20b24ae9fc058c3c452b488899c52f,0,0,0,0,0,
20200517,ID,2419,34253,,,213,,89,,,1612,B,5/16/2020 19:00,2020-05-16T19:00:00Z,05/16 15:00,73,213,2020-05-26T00:00:00Z,16,30,954,36672,36672,984,36672,0,0,3c29e190fe12627628200b49702e88a53f886646,0,0,0,0,0,
20200517,IA,14651,85590,,376,,124,,85,,7154,A+,5/16/2020 13:00,2020-05-16T13:00:00Z,05/16 09:00,351,,2020-05-26T00:00:00Z,19,323,3618,100241,100241,3941,100241,5,0,69ca56691a9d80f098cd4c9a001da922db15845e,0,0,0,0,0,
20200517,HI,639,41035,,,82,,,,,572,B,5/16/2020 18:00,2020-05-16T18:00:00Z,05/16 14:00,17,82,2020-05-26T00:00:00Z,15,1,790,41674,41674,791,41674,0,1,c44a5f8177fed5ba2cd6e3416cdb0a074f3e8c53,0,0,0,0,0,
20200517,GU,154,4450,,,,,,,,126,C,5/16/2020 04:30,2020-05-16T04:30:00Z,05/16 00:30,5,,2020-05-26T00:00:00Z,66,0,85,4604,4604,85,4604,0,0,6e68bce777704e1ec14a1761883c495455435e23,0,0,0,0,0,
20200517,GA,37701,313474,,1010,6790,,1557,,,,A+,5/17/2020 13:00,2020-05-17T13:00:00Z,05/17 09:00,1606,6790,2020-05-26T00:00:00Z,13,554,29552,351175,351175,30106,351175,14,55,0a38f9bd909aeb9950e9fcab7c287eff364cf26b,0,0,0,0,0,
20200517,FL,45588,606204,1479,472,8478,232,,,,,A+,5/17/2020 10:08,2020-05-17T10:08:00Z,05/17 06:08,2049,8478,2020-05-26T00:00:00Z,12,777,20968,653271,651792,21745,651792,9,85,74a9fb775035a45fc81bcf706b48d59fa4f3c755,0,0,0,0,0,
20200517,DE,7670,33195,,229,,,,,,3478,B,5/17/2020 11:57,2020-05-17T11:57:00Z,05/17 07:57,290,,2020-05-26T00:00:00Z,10,123,984,40865,40865,1107,40865,4,0,062690090f47475540ce2f7525177f662d9f3003,0,0,0,0,0,
20200517,DC,7123,29403,,369,,,,74,,1023,A,5/16/2020 00:00,2020-05-16T00:00:00Z,05/15 20:00,383,,2020-05-26T00:00:00Z,11,81,913,36526,36526,994,36526,8,0,a394a540b90ecbe83f7c08afb8e12438cf988478,0,0,0,0,0,
20200517,CT,37419,133188,,937,10946,,,,,6264,B,5/16/2020 20:30,2020-05-16T20:30:00Z,05/16 16:30,3408,10946,2020-05-26T00:00:00Z,09,716,5136,170607,170607,5852,170607,69,0,5aaac4677d0fd1c589a98f110dc486b94e87ce1b,0,0,0,0,0,
20200517,CO,21633,103915,,650,3866,,,,,3346,A,5/15/2020 00:00,2020-05-15T00:00:00Z,05/14 20:00,1192,3866,2020-05-26T00:00:00Z,08,401,3307,125548,125548,3708,125548,42,24,3722f08230cc1b22db0ddd2142d6425fac6e533e,0,0,0,0,0,
20200517,CA,78839,1156404,,4291,,1293,,,,,B,5/17/2020 00:00,2020-05-17T00:00:00Z,05/16 20:00,3261,,2020-05-26T00:00:00Z,06,2046,54071,1235243,1235243,56117,1235243,57,0,6696ec6889c42a9364c4ba35451205529509bb7a,0,0,0,0,0,
20200517,AZ,13937,137824,,796,1699,337,,201,,3450,A+,5/17/2020 00:00,2020-05-17T00:00:00Z,05/16 20:00,680,1699,2020-05-26T00:00:00Z,04,306,4667,151761,151761,4973,151761,1,16,5eb4134a99f5367335fc6c0d47169d77a84a2f7a,0,0,0,0,0,
20200517,AS,0,105,,,,,,,,,C,5/10/2020 00:00,2020-05-10T00:00:00Z,05/09 20:00,0,,2020-05-26T00:00:00Z,60,0,0,105,105,0,105,0,0,999f0571224f942340c71361bb688fb09d8c88ad,0,0,0,0,0,
20200517,AR,4759,80426,,65,520,,,9,101,3590,A,5/17/2020 00:00,2020-05-17T00:00:00Z,05/16 20:00,98,520,2020-05-26T00:00:00Z,05,181,3360,85185,85185,3541,85185,0,0,15289f6067668c485cb73cafff0d9cc26075de49,0,0,0,0,0,
20200517,AL,11771,144579,,,1392,,504,,296,,B,5/16/2020 00:00,2020-05-16T00:00:00Z,05/15 20:00,488,1392,2020-05-26T00:00:00Z,01,248,2608,156350,156350,2856,156350,3,5,212477d809502bdc51c84e14779e0563db27b61e,0,0,0,0,0,
20200517,AK,396,34255,,13,,,,,,344,B,5/17/2020 00:00,2020-05-17T00:00:00Z,05/16 20:00,10,,2020-05-26T00:00:00Z,02,4,1366,34651,34651,1370,34651,0,0,44059cb1fd7ac124fd726b390684f1ff40f6406a,0,0,0,0,0,
20200516,WY,716,15678,,8,69,,,,,496,B,5/15/2020 16:20,2020-05-15T16:20:00Z,05/15 12:20,7,69,2020-05-26T00:00:00Z,56,1,371,16394,16394,372,16394,0,1,a5436f1ef0f29f6509b04a0c27db350a53f8b6f7,0,0,0,0,0,
20200516,WV,1457,71936,,55,,13,,6,,889,B,5/16/2020 10:00,2020-05-16T10:00:00Z,05/16 06:00,64,,2020-05-26T00:00:00Z,54,16,2441,73393,73393,2457,73393,2,0,ca5902c2eb6c91b480df92f7282a42b029068686,0,0,0,0,0,
20200516,WI,12187,134206,189,546,2018,127,488,,,6542,A+,5/16/2020 00:00,2020-05-16T00:00:00Z,05/15 20:00,453,2018,2020-05-26T00:00:00Z,55,502,5549,146582,146393,6051,146393,8,41,42f80f5381d1180626e94bace13a6463185aec07,0,0,0,0,0,
20200516,WA,18853,273653,,331,,90,,,,,A,5/16/2020 00:00,2020-05-16T00:00:00Z,05/15 20:00,992,,2020-05-26T00:00:00Z,53,112,2675,292506,292506,2787,292506,9,0,41b5de231e4ea12b9a84cdd852203354eeb35775,0,0,0,0,0,
20200516,VT,940,22197,,20,,,,,,804,B,5/16/2020 00:00,2020-05-16T00:00:00Z,05/15 20:00,53,,2020-05-26T00:00:00Z,50,8,960,23137,23137,968,23137,0,0,d183562709f212982f439c9eecfcfa29e084fd40,0,0,0,0,0,
20200516,VI,69,1194,37,,,,,,,61,C,5/14/2020 19:04,2020-05-14T19:04:00Z,05/14 15:04,6,,2020-05-26T00:00:00Z,78,0,0,1300,1263,0,1263,0,0,4ce10df0bab134a117c8388ddddf0ec2b6e89cf3,0,0,0,0,0,
20200516,VA,29683,155885,485,1505,5414,381,,189,,3909,A+,5/15/2020 17:00,2020-05-15T17:00:00Z,05/15 13:00,1002,5414,2020-05-26T00:00:00Z,51,1011,6543,186053,185568,7554,185568,25,98,49d6311dfe5107e9e6fcccc68ad8f8ec417ae006,0,0,0,0,0,
20200516,UT,7068,159706,,168,578,,194,,84,3896,B,5/16/2020 10:21,2020-05-16T10:21:00Z,05/16 06:21,78,578,2020-05-26T00:00:00Z,49,155,3401,166774,166774,3556,166774,1,12,3876b02e7d922c2e1cfd38bdeeb3bb85ffb85939,0,0,0,0,0,
20200516,TX,46999,591740,,1791,,,,,,26601,A,5/15/2020 16:15,2020-05-15T16:15:00Z,05/15 12:15,1305,,2020-05-26T00:00:00Z,48,1801,27308,638739,638739,29109,638739,33,0,f57f39af3267125e47d0d049b177b38123a11507,0,0,0,0,0,
20200516,TN,17288,302913,,,1474,,,,,9529,A,5/16/2020 15:00,2020-05-16T15:00:00Z,05/16 11:00,295,1474,2020-05-26T00:00:00Z,47,318,10127,320201,320201,10445,320201,5,20,dc7cccdf124701a052b5a3b7846d00a08138539d,0,0,0,0,0,
20200516,SD,3959,24217,,75,304,,,,,2673,B,5/15/2020 18:00,2020-05-15T18:00:00Z,05/15 14:00,44,304,2020-05-26T00:00:00Z,46,72,690,28176,28176,762,28176,0,8,e668b0ad236483f01c2eca056bbe2dfae3ed1c0a,0,0,0,0,0,
20200516,SC,8407,101209,,,1421,,,,,5076,A,5/15/2020 16:00,2020-05-15T16:00:00Z,05/15 12:00,380,1421,2020-05-26T00:00:00Z,45,0,0,109616,109616,0,109616,0,0,47478a03c339a78166b7bb0c74547f5a820b1862,0,0,0,0,0,
20200516,RI,12434,96046,,273,1403,66,,44,,947,A+,5/16/2020 12:00,2020-05-16T12:00:00Z,05/16 08:00,489,1403,2020-05-26T00:00:00Z,44,215,3287,108480,108480,3502,108480,10,31,99a2c48299c692609664ac9222132a8fb103ba49,0,0,0,0,0,
20200516,PR,2589,,,161,,15,,5,,,B,5/16/2020 04:59,2020-05-16T04:59:00Z,05/16 00:59,122,,2020-05-26T00:00:00Z,72,47,0,2589,2589,47,2589,0,0,2154f13de4be8b7888a038a034c79c02906c9cd7,0,0,0,0,0,
20200516,PA,61611,266225,,1873,,,,429,,,C,5/16/2020 00:00,2020-05-16T00:00:00Z,05/15 20:00,4403,,2020-05-26T00:00:00Z,42,989,7015,327836,327836,8004,327836,61,0,7cf8b1e9bdd47ab8be640693c60fdab7025d73b1,0,0,0,0,0,
20200516,OR,3612,88587,,153,699,48,,16,,1406,A+,5/16/2020 11:00,2020-05-16T11:00:00Z,05/16 07:00,137,699,2020-05-26T00:00:00Z,41,71,2622,92199,92199,2693,92199,0,8,a0f0e45df0cedf2629fa11cc984def61a51c612d,0,0,0,0,0,
20200516,OK,5237,118162,,180,878,73,,,,3945,A+,5/16/2020 00:00,2020-05-16T00:00:00Z,05/15 20:00,288,878,2020-05-26T00:00:00Z,40,151,5056,123399,123399,5207,123399,3,15,38755d03183561c7aff9303b4cc54edb52ff1138,0,0,0,0,0,
20200516,OH,27474,219228,,866,4870,366,1277,251,,,B,5/16/2020 14:00,2020-05-16T14:00:00Z,05/16 10:00,1610,4870,2020-05-26T00:00:00Z,39,520,0,246702,246702,520,246702,29,79,d73de559171717558677502974498a1924b4dae5,0,0,0,0,0,
20200516,NY,348232,1030485,,6220,75163,2077,,1674,,60796,A,5/16/2020 00:00,2020-05-16T00:00:00Z,05/15 20:00,22478,75163,2020-05-26T00:00:00Z,36,2419,38250,1378717,1378717,40669,1378717,174,412,bead27979ffae987205f0afc85a8ee68716de2e3,0,0,0,0,0,
20200516,NV,6662,67002,,423,,105,,65,,272,B,5/16/2020 12:00,2020-05-16T12:00:00Z,05/16 08:00,345,,2020-05-26T00:00:00Z,32,48,1470,73664,73664,1518,73664,6,0,bf72da02af63fd5af1c13b080b54ce53e766ba73,0,0,0,0,0,
20200516,NM,5662,118796,,223,886,,,,,1671,C,5/15/2020 18:01,2020-05-15T18:01:00Z,05/15 14:01,253,886,2020-05-26T00:00:00Z,35,159,4698,124458,124458,4857,124458,11,0,a945555572645407fba4b7a491a11821ecab38ad,0,0,0,0,0,
20200516,NJ,145089,330135,,3564,,1061,,846,,22939,A+,5/16/2020 13:00,2020-05-16T13:00:00Z,05/16 09:00,10249,,2020-05-26T00:00:00Z,34,1184,11068,475224,475224,12252,475224,111,0,b3152d3aca7303aff8b9a1d8ec8e83b2201940ae,0,0,0,0,0,
20200516,NH,3464,39212,1401,110,335,,109,,,1254,B,5/15/2020 09:00,2020-05-15T09:00:00Z,05/15 05:00,159,335,2020-05-26T00:00:00Z,33,0,64,44077,42676,64,42676,0,0,1a653daea1c5cb968b95194ccde298e74d21be29,0,0,0,0,0,
20200516,NE,9772,50206,,,,,,,,,C,5/15/2020 15:45,2020-05-15T15:45:00Z,05/15 11:45,119,,2020-05-26T00:00:00Z,31,356,2407,59978,59978,2763,59978,6,0,9fe7a3049bbf1b71796ab5212765fb9247262939,0,0,0,0,0,
20200516,ND,1848,51639,,33,130,,,,,1111,C,5/16/2020 13:00,2020-05-16T13:00:00Z,05/16 09:00,42,130,2020-05-26T00:00:00Z,38,87,1685,53487,53487,1772,53487,0,0,91f682b35e4b74a8788d4ec117d0d2e9cd1f0ffd,0,0,0,0,0,
20200516,NC,17982,220604,,481,,,,,,9115,A,5/16/2020 11:00,2020-05-16T11:00:00Z,05/16 07:00,652,,2020-05-26T00:00:00Z,37,853,6186,238586,238586,7039,238586,11,0,0b156cf6b3e0a897cc171dc84c2fe20f4de6ae15,0,0,0,0,0,
20200516,MT,468,25623,,3,63,,,,,431,B,5/16/2020 00:00,2020-05-16T00:00:00Z,05/15 20:00,16,63,2020-05-26T00:00:00Z,30,2,671,26091,26091,673,26091,0,0,e679fc0baab91950f9208ee8c9ecc7ab95aa5a7b,0,0,0,0,0,
20200516,MS,11123,97353,,641,1748,170,,81,,6268,A,5/15/2020 19:00,2020-05-15T19:00:00Z,05/15 15:00,510,1748,2020-05-26T00:00:00Z,28,322,1331,108476,108476,1653,108476,17,36,b23d34d1269f1684319597568fde9af024f3c4d8,0,0,0,0,0,
20200516,MP,21,3318,,,,,,,,12,D,5/16/2020 00:00,2020-05-16T00:00:00Z,05/15 20:00,2,,2020-05-26T00:00:00Z,69,2,12,3339,3339,14,3339,0,0,a1dc0c3634ce0487ad33b496a3760bc680dc98be,0,0,0,0,0,
20200516,MO,10675,128665,,775,,,,116,,,B,5/16/2020 15:00,2020-05-16T15:00:00Z,05/16 11:00,589,,2020-05-26T00:00:00Z,29,219,4663,139340,139340,4882,139340,13,0,94097d800451266ed1d56bf9e0eb833a8ed6c9dd,0,0,0,0,0,
20200516,MN,14969,128312,,493,2039,225,700,,,9571,A+,5/15/2020 17:00,2020-05-15T17:00:00Z,05/15 13:00,709,2039,2020-05-26T00:00:00Z,27,729,7883,143281,143281,8612,143281,17,54,288d79abd98d14da2ca64913dc019e289fc9df9f,0,0,0,0,0,
20200516,MI,50504,307417,,1256,,532,,440,,28234,A+,5/16/2020 11:00,2020-05-16T11:00:00Z,05/16 07:00,4880,,2020-05-26T00:00:00Z,26,425,0,357921,357921,425,357921,55,0,edf0d9548cfe8785feae031521cd0200cfd3dc5c,0,0,0,0,0,
20200516,ME,1648,22092,,37,214,19,,10,,1012,B,5/16/2020 12:00,2020-05-16T12:00:00Z,05/16 08:00,70,214,2020-05-26T00:00:00Z,23,45,0,23740,23740,45,23740,1,3,42b84f04bbd0a55b7555aa34f2ae1647ddbdacfd,0,0,0,0,0,
20200516,MD,37968,152207,,1500,6755,598,,,,2806,B,5/16/2020 10:00,2020-05-16T10:00:00Z,05/16 06:00,1957,6755,2020-05-26T00:00:00Z,24,982,6367,190175,190175,7349,190175,46,76,f33c53555ff46c7a3142a933bd01c4b013ad65f5,0,0,0,0,0,
20200516,MA,84933,363156,,2692,8456,747,,,,,A+,5/16/2020 10:00,2020-05-16T10:00:00Z,05/16 06:00,5705,8456,2020-05-26T00:00:00Z,25,1512,10898,448089,448089,12410,448089,113,142,8aff4a91b21ef348a9050458f3a20dd6aac8e90f,0,0,0,0,0,
20200516,LA,34117,225625,,1028,,,,123,,22608,B,5/16/2020 13:00,2020-05-16T13:00:00Z,05/16 09:00,2479,,2020-05-26T00:00:00Z,22,280,6273,259742,259742,6553,259742,31,0,bbf786261a6edb40b6b959c1a6f3aee4add977ab,0,0,0,0,0,
20200516,KY,7444,120290,,381,1896,218,797,,,2739,A+,5/15/2020 17:00,2020-05-15T17:00:00Z,05/15 13:00,332,1896,2020-05-26T00:00:00Z,21,219,6237,127734,127734,6456,127734,4,9,e6e540dab8478c210e026dcc58882fda591a5e60,0,0,0,0,0,
20200516,KS,7886,53706,,,724,,246,,112,443,A,5/15/2020 10:00,2020-05-15T10:00:00Z,05/15 06:00,172,724,2020-05-26T00:00:00Z,20,0,0,61592,61592,0,61592,0,0,03595469fcaee46ca16af4fa9614abbdbd08239e,0,0,0,0,0,
